raw_tag,canonical_id,brick_class,equipment_type,equipment_id,point_role,subsystem,zone_id,unit,param_key,description
HOSPITAL/MAIN/NORTH/OCCUPANCY/COUNT,HOSPITAL/MAIN/NORTH/OCCUPANCY/COUNT,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
HQ.OAT,HQ.OAT,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
hospital-main-zone-4-room-temp,hospital-main-zone-4-room-temp,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_4,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_4
HospitalMainVavZone3AirFlow,HospitalMainVavZone3AirFlow,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_3,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_3
campus_eng_ahu1_fan_kw,campus_eng_ahu1_fan_kw,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
FACILITY.A.EAST.SOLAR.FRAC,FACILITY.A.EAST.SOLAR.FRAC,Solar_Factor_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,ratio,solar_factor,Standard Solar_Factor_Parameter point for Building_Main in zone_4
Facility/A/Ahu3/Sat/Sp,Facility/A/Ahu3/Sat/Sp,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
BLDG1_PERIM_E_CO2_PPM,BLDG1_PERIM_E_CO2_PPM,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_4,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_4
hq_ahu3_sat_sp,hq_ahu3_sat_sp,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
FACILITY_A_NORTH_AIR_TEMP_SP,FACILITY_A_NORTH_AIR_TEMP_SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_2
BLDG1.NORTH.OCCUPANCY.COUNT,BLDG1.NORTH.OCCUPANCY.COUNT,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
BLDG1/AHU2/SUPPLY/TEMP,BLDG1/AHU2/SUPPLY/TEMP,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
Hq/Floor1/Z5/Occupancy/Count,Hq/Floor1/Z5/Occupancy/Count,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_5,count,none,Standard Occupancy_Sensor point for Building_Main in zone_5
BLDG1 MAIN MTR KW,BLDG1 MAIN MTR KW,Electric_Power_Sensor,Building,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
FacilityAFloor1Z3Stpt,FacilityAFloor1Z3Stpt,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_3,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_3
FACILITY.A.AHU1.FAN.KW,FACILITY.A.AHU1.FAN.KW,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
DATACENTER WEST AHU2 SUPPLY TEMP,DATACENTER WEST AHU2 SUPPLY TEMP,Supply_Air_Temperature_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Sensor point for Building_Main in unassigned
TOWER-NORTH-AHU1-FLTR-DP,TOWER-NORTH-AHU1-FLTR-DP,Filter_Differential_Pressure_Sensor,Air_Handling_Unit,Building_Main,sensor,hvac,unassigned,kPa,none,Standard Filter_Differential_Pressure_Sensor point for Building_Main in unassigned
Hq-Solar-Irrad,Hq-Solar-Irrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
BLDG1/CHLR2/CHW/SUP/T,BLDG1/CHLR2/CHW/SUP/T,Chilled_Water_Supply_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Sensor point for Chiller_2 in unassigned
campus.eng.perim.n.occ,campus.eng.perim.n.occ,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
Campus Eng Vav Perim S Dat Sp,Campus Eng Vav Perim S Dat Sp,Discharge_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_3,deg_C,none,Standard Discharge_Air_Temperature_Setpoint point for Building_Main in zone_3
CAMPUS/ENG/EAST/RM/PARAM,CAMPUS/ENG/EAST/RM/PARAM,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_4
HQ Z04 REXT PARAM,HQ Z04 REXT PARAM,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_4
hospital/main/zn5/air/temp/sp,hospital/main/zn5/air/temp/sp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_5
FacilityAZ3Stpt,FacilityAZ3Stpt,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_3,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_3
HqZ1RmParam,HqZ1RmParam,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_1,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_1
TOWER.NORTH.SOLAR.GHI.SENS,TOWER.NORTH.SOLAR.GHI.SENS,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
HqVavFloor1Z4AirFlow,HqVavFloor1Z4AirFlow,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_4,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_4
BLDG1 PERIM E REXT PARAM,BLDG1 PERIM E REXT PARAM,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_4
hq-solar-irrad,hq-solar-irrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
Campus Eng Z02 Occupancy Count,Campus Eng Z02 Occupancy Count,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
CampusEngPerimEOccupancyCount,CampusEngPerimEOccupancyCount,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_4,count,none,Standard Occupancy_Sensor point for Building_Main in zone_4
CAMPUS/ENG/ZN5/OCC,CAMPUS/ENG/ZN5/OCC,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_5,count,none,Standard Occupancy_Sensor point for Building_Main in zone_5
HQ OAT,HQ OAT,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
campus_eng_z4_co2_ppm,campus_eng_z4_co2_ppm,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_4,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_4
TOWER NORTH WEST REXT PARAM,TOWER NORTH WEST REXT PARAM,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_5
DATACENTER/WEST/Z04/CZ/PARAM,DATACENTER/WEST/Z04/CZ/PARAM,Thermal_Capacitance_Air_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,kJ/K,C_z,Standard Thermal_Capacitance_Air_Parameter point for Building_Main in zone_4
HOSPITAL/MAIN/VAV/Z01/DMPR/POS,HOSPITAL/MAIN/VAV/Z01/DMPR/POS,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_1,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_1
Bldg1VavZ4AirFlow,Bldg1VavZ4AirFlow,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_4,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_4
Hospital Main Ahu2 Fan Stat,Hospital Main Ahu2 Fan Stat,Fan_Status,Air_Handling_Unit,Building_Main,status,hvac,unassigned,unknown,none,Standard Fan_Status point for Building_Main in unassigned
bldg1-zone-3-rh-sens,bldg1-zone-3-rh-sens,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_3
hospital_main_vav_south_dat_sp,hospital_main_vav_south_dat_sp,Discharge_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_3,deg_C,none,Standard Discharge_Air_Temperature_Setpoint point for Building_Main in zone_3
BLDG1_AHU3_SAT_SP,BLDG1_AHU3_SAT_SP,Supply_Air_Temperature_Setpoint,Air_Handling_Unit,Building_Main,setpoint,hvac,unassigned,deg_C,none,Standard Supply_Air_Temperature_Setpoint point for Building_Main in unassigned
HOSPITAL-MAIN-AHU2-FAN-KW,HOSPITAL-MAIN-AHU2-FAN-KW,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
DATACENTER WEST Z1 AIR TEMP SP,DATACENTER WEST Z1 AIR TEMP SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_1,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_1
HqVavPerimSDamperCmd,HqVavPerimSDamperCmd,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_3,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_3
HospitalMainChlr2PowerKw,HospitalMainChlr2PowerKw,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
TOWER/NORTH/PERIM/N/OCC,TOWER/NORTH/PERIM/N/OCC,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
DatacenterWestZ03Co2Ppm,DatacenterWestZ03Co2Ppm,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_3,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_3
CAMPUS_ENG_CHLR2_CHW_STPT,CAMPUS_ENG_CHLR2_CHW_STPT,Chilled_Water_Supply_Temperature_Setpoint,Chiller,Chiller_2,setpoint,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Setpoint point for Chiller_2 in unassigned
hq solar irrad,hq solar irrad,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
hq_floor1_z1_air_temp_sp,hq_floor1_z1_air_temp_sp,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_1,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_1
facility_a_zn4_rext_param,facility_a_zn4_rext_param,Envelope_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,K/kW,R_ext,Standard Envelope_Thermal_Resistance_Parameter point for Building_Main in zone_4
Bldg1.Vav.Floor1.Z3.Air.Flow,Bldg1.Vav.Floor1.Z3.Air.Flow,Air_Flow_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_3,m3/s,none,Standard Air_Flow_Sensor point for Building_Main in zone_3
DATACENTER_WEST_ZONE_4_RAT,DATACENTER_WEST_ZONE_4_RAT,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_4,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_4
HqZ02RhSens,HqZ02RhSens,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_2
hospital.main.solar.ghi.sens,hospital.main.solar.ghi.sens,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
TowerNorthOat,TowerNorthOat,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
HOSPITAL MAIN FLOOR1 Z2 OCC,HOSPITAL MAIN FLOOR1 Z2 OCC,Occupancy_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_2,count,none,Standard Occupancy_Sensor point for Building_Main in zone_2
BLDG1_VAV_ZONE_2_DMPR_POS,BLDG1_VAV_ZONE_2_DMPR_POS,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_2,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_2
DatacenterWestZn2RmParam,DatacenterWestZn2RmParam,Mass_Thermal_Resistance_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_2,K/kW,R_m,Standard Mass_Thermal_Resistance_Parameter point for Building_Main in zone_2
CAMPUS/ENG/VAV/Z1/DAMPER/CMD,CAMPUS/ENG/VAV/Z1/DAMPER/CMD,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_1,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_1
Datacenter-West-Zone-2-Rat,Datacenter-West-Zone-2-Rat,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_2
TOWER/NORTH/PERIM/S/RAT,TOWER/NORTH/PERIM/S/RAT,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_3,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_3
hq zn4 solar frac,hq zn4 solar frac,Solar_Factor_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,ratio,solar_factor,Standard Solar_Factor_Parameter point for Building_Main in zone_4
TOWER-NORTH-OUTDOOR-TEMP-SENS,TOWER-NORTH-OUTDOOR-TEMP-SENS,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
CampusEngChlr1Setpoint,CampusEngChlr1Setpoint,Chilled_Water_Supply_Temperature_Setpoint,Chiller,Chiller_1,setpoint,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Setpoint point for Chiller_1 in unassigned
Bldg1Chlr2ChwSupT,Bldg1Chlr2ChwSupT,Chilled_Water_Supply_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Sensor point for Chiller_2 in unassigned
hospital_main_chlr2_chw_ret_t,hospital_main_chlr2_chw_ret_t,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_2 in unassigned
FACILITY_A_ZN3_RAT,FACILITY_A_ZN3_RAT,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_3,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_3
Hospital_Main_Vav_Perim_S_Dmpr_Pos,Hospital_Main_Vav_Perim_S_Dmpr_Pos,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_3,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_3
hq-vav-z02-damper-cmd,hq-vav-z02-damper-cmd,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_2,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_2
BLDG1_SOLAR_GHI_SENS,BLDG1_SOLAR_GHI_SENS,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
Bldg1Floor1Z4CzParam,Bldg1Floor1Z4CzParam,Thermal_Capacitance_Air_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_4,kJ/K,C_z,Standard Thermal_Capacitance_Air_Parameter point for Building_Main in zone_4
Datacenter_West_Z05_Stpt,Datacenter_West_Z05_Stpt,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_5
Bldg1 Zn1 Rh Sens,Bldg1 Zn1 Rh Sens,Relative_Humidity_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_1,%,none,Standard Relative_Humidity_Sensor point for Building_Main in zone_1
CAMPUS.ENG.CHLR2.ELEC.KW,CAMPUS.ENG.CHLR2.ELEC.KW,Electric_Power_Sensor,Chiller,Chiller_2,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Chiller_2 in unassigned
Datacenter_West_Zone_4_Stpt,Datacenter_West_Zone_4_Stpt,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_4,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_4
HQ_OAT,HQ_OAT,Outside_Air_Temperature_Sensor,Building,Building_Main,sensor,environment,unassigned,deg_C,none,Standard Outside_Air_Temperature_Sensor point for Building_Main in unassigned
BLDG1_Z5_SOLAR_FRAC,BLDG1_Z5_SOLAR_FRAC,Solar_Factor_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_5,ratio,solar_factor,Standard Solar_Factor_Parameter point for Building_Main in zone_5
Facility-A-Chlr1-Chw-Ret-T,Facility-A-Chlr1-Chw-Ret-T,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_1,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_1 in unassigned
CAMPUS.ENG.ZONE.4.CO2.PPM,CAMPUS.ENG.ZONE.4.CO2.PPM,CO2_Level_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,environment,zone_4,ppm,none,Standard CO2_Level_Sensor point for Building_Main in zone_4
HqChlr2ChwRetT,HqChlr2ChwRetT,Chilled_Water_Return_Temperature_Sensor,Chiller,Chiller_2,sensor,hvac,unassigned,deg_C,none,Standard Chilled_Water_Return_Temperature_Sensor point for Chiller_2 in unassigned
datacenter west solar ghi sens,datacenter west solar ghi sens,Solar_Radiance_Sensor,Building,Building_Main,sensor,environment,unassigned,W/m2,none,Standard Solar_Radiance_Sensor point for Building_Main in unassigned
BLDG1 Z02 TEMP SP,BLDG1 Z02 TEMP SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_2
FACILITY A CHLR2 SETPOINT,FACILITY A CHLR2 SETPOINT,Chilled_Water_Supply_Temperature_Setpoint,Chiller,Chiller_2,setpoint,hvac,unassigned,deg_C,none,Standard Chilled_Water_Supply_Temperature_Setpoint point for Chiller_2 in unassigned
hospital main zone 2 cz param,hospital main zone 2 cz param,Thermal_Capacitance_Air_Parameter,Variable_Air_Volume_Box,Building_Main,parameter,thermal_model,zone_2,kJ/K,C_z,Standard Thermal_Capacitance_Air_Parameter point for Building_Main in zone_2
FacilityAZn5RoomTemp,FacilityAZn5RoomTemp,Zone_Air_Temperature_Sensor,Variable_Air_Volume_Box,Building_Main,sensor,hvac,zone_5,deg_C,none,Standard Zone_Air_Temperature_Sensor point for Building_Main in zone_5
CAMPUS ENG VAV Z01 DAMPER CMD,CAMPUS ENG VAV Z01 DAMPER CMD,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_1,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_1
CAMPUS-ENG-VAV-NORTH-DAMPER-CMD,CAMPUS-ENG-VAV-NORTH-DAMPER-CMD,Damper_Position_Command,Variable_Air_Volume_Box,Building_Main,command,hvac,zone_2,ratio,none,Standard Damper_Position_Command point for Building_Main in zone_2
TOWER_NORTH_Z02_AIR_TEMP_SP,TOWER_NORTH_Z02_AIR_TEMP_SP,Zone_Air_Temperature_Setpoint,Variable_Air_Volume_Box,Building_Main,setpoint,hvac,zone_2,deg_C,none,Standard Zone_Air_Temperature_Setpoint point for Building_Main in zone_2
datacenter/west/ahu1/fan/pwr/kw,datacenter/west/ahu1/fan/pwr/kw,Electric_Power_Sensor,Air_Handling_Unit,Building_Main,meter,electrical,unassigned,kW,none,Standard Electric_Power_Sensor point for Building_Main in unassigned
